x,y,z,dx,dy,dz,Epoch
4348.00907560705,4813.32736832065,-2403.96098652327,-5.89682581821433,4.09121766860448,-2.47555164234228,2021-04-05T21:16:00.000
3985.02956546192,5048.18863442334,-2547.16074919065,-6.19811217830887,3.73466834860012,-2.29604711262087,2021-04-05T21:17:00.000
3604.77373216332,5261.16450787898,-2679.28738387944,-6.47249664062077,3.36196824802609,-2.10658119304995,2021-04-05T21:18:00.000
3208.89170004455,5451.33406080925,-2799.76770436945,-6.71879857841195,2.97473205976043,-1.90797719154648,2021-04-05T21:19:00.000
2799.10082451073,5617.87512377392,-2908.07910808224,-6.93595861342483,2.57463607526781,-1.70109739913757,2021-04-05T21:20:00.000
2377.17826247388,5760.0677755127,-3003.75180601124,-7.12304322025216,2.16341096212484,-1.48683932452756,2021-04-05T21:21:00.000
1944.9533116944,5877.29737974659,-3086.37081817756,-7.27924851936775,1.74283415103081,-1.26613173931085,2021-04-05T21:22:00.000
1504.29953962072,5969.05714775956,-3155.5777306532,-7.40390336053028,1.31472208173339,-1.03993072562621,2021-04-05T21:23:00.000
1057.12672795336,6034.95026312671,-3211.07220720508,-7.49647174890809,0.880922522645578,-0.809215436147242,2021-04-05T21:24:00.000
605.372725019966,6074.69151776536,-3252.61324774697,-7.55655484952379,0.443306765654456,-0.57498382092907,2021-04-05T21:25:00.000
150.995203120939,6088.10849012926,-3280.02017959336,-7.58388988362387,0.0037623728886,-0.338248511578613,2021-04-05T21:26:00.000
-304.036568158836,6075.14244535757,-3293.17353974318,-7.57835521374705,-0.435810094326755,-0.100036803883501,2021-04-05T21:27:00.000
-757.750423458413,6035.84869333433,-3292.01572319273,-7.53997515687913,-0.873512093333824,0.138618545119912,2021-04-05T21:28:00.000
-1208.17985749473,5970.3961984835,-3276.55110253735,-7.46891338019663,-1.3074544052022,0.376684601795988,2021-04-05T21:29:00.000
-1653.3723679842,5879.06684682646,-3246.84596300242,-7.36547312231407,-1.73576337039292,0.613131319422487,2021-04-05T21:30:00.000
-2091.39780166869,5762.25429013833,-3203.02820046378,-7.23009593500424,-2.15658854373806,0.846935508708468,2021-04-05T21:31:00.000
-2520.35663600278,5620.46230155235,-3145.28682459421,-7.06336096822788,-2.56811110809027,1.07708406142121,2021-04-05T21:32:00.000
-2938.38813745607,5454.30260393441,-3073.8711902557,-6.86598127599941,-2.96855283308674,1.30257942596505,2021-04-05T21:33:00.000
-3343.67827280928,5264.49226160399,-2989.08993638928,-6.63880013269181,-3.35618131801458,1.52244343794794,2021-04-05T21:34:00.000
-3734.46747947008,5051.8507589607,-2891.30972318835,-6.38278950137885,-3.72931612449193,1.73572107313013,2021-04-05T21:35:00.000
-4109.0583050922,4817.29664510126,-2780.95370853325,-6.09904745020841,-4.08633730571229,1.94148474625432,2021-04-05T21:36:00.000
-4465.82284587779,4561.84362875075,-2658.49977182995,-5.78879293824136,-4.42569373072232,2.13883872852585,2021-04-05T21:37:00.000
-4803.20981607344,4286.59626716317,-2524.4784765944,-5.453360004997,-4.74590934195571,2.32692326286306,2021-04-05T21:38:00.000
-5119.75127949231,3992.74528304737,-2379.47080572032,-5.09419218016848,-5.0455890545931,2.5049179165904,2021-04-05T21:39:00.000
-5414.06906615574,3681.56252317336,-2224.10571638362,-4.71283703603625,-5.32342469541951,2.67204458342101,2021-04-05T21:40:00.000
-5684.88083783567,3354.39557146282,-2059.05749165728,-4.31094059488895,-5.57820105103168,2.82757111814626,2021-04-05T21:41:00.000
-5931.00580547287,3012.66197487497,-1885.0428668301,-3.89024037715318,-5.8088020862798,2.97081521856321,2021-04-05T21:42:00.000
-6151.36997413968,2657.84313458713,-1702.8179386828,-3.45255723272215,-6.01421603153956,3.10114752391686,2021-04-05T21:43:00.000
-6345.01090418942,2291.47793304603,-1513.17491274505,-2.99978786926471,-6.19353960580377,3.21799433575141,2021-04-05T21:44:00.000
-6511.08204308927,1915.15607119835,-1316.93867042257,-2.53389672852185,-6.34598266191512,3.32084058243925,2021-04-05T21:45:00.000
-6648.85650660239,1530.5111709851,-1114.96318124147,-2.0569070120481,-6.47087184192844,3.40923199797053,2021-04-05T21:46:00.000
-6757.73035054649,1139.21368791833,-908.127799126368,-1.57089201764495,-6.56765320696342,3.48277716736547,2021-04-05T21:47:00.000
-6837.22531768995,742.963669587487,-697.333422744204,-1.07796661382676,-6.63589449029788,3.54114947936364,2021-04-05T21:48:00.000
-6886.99108987535,343.483393577547,-483.498560852656,-0.580279259566829,-6.67528781393015,3.58408906322512,2021-04-05T21:49:00.000
-6906.80701706987,-57.490232515533,-267.555266709935,-0.080001627114761,-6.6856537400029,3.61140441466767,2021-04-05T21:50:00.000
-6896.58311808387,-458.21342052289,-50.4450079640811,0.420684408116751,-6.66694211642127,3.62297321842247,2021-04-05T21:51:00.000
-6856.36035804097,-856.943174042369,166.88546498657,0.919597154388078,-6.61922898849813,3.61874152508811,2021-04-05T21:52:00.000
-6786.31044798966,-1251.94479590043,383.488194659831,1.41456085216647,-6.54271488468936,3.59872316742662,2021-04-05T21:53:00.000
-6686.73530781446,-1641.49939828499,598.418144471588,1.90341285000128,-6.4377269249543,3.56300215079373,2021-04-05T21:54:00.000
-6558.06588953135,-2023.91154856942,810.737443418455,2.38401696619364,-6.30471920057273,3.51173297297294,2021-04-05T21:55:00.000
-6400.86023942074,-2397.51676410097,1019.51954821127,2.85427411805171,-6.14426852915445,3.44513832752226,2021-04-05T21:56:00.000
-6215.80107505887,-2760.68877951806,1223.85328342005,3.31212909656782,-5.95707220189355,3.36350791897634,2021-04-05T21:57:00.000
-6003.69285423108,-3111.84676423777,1422.84686458513,3.75558096030987,-5.74394651861933,3.26719802869696,2021-04-05T21:58:00.000
-5765.45820417418,-3449.46230176767,1615.63183102549,4.18269296728277,-5.50582147867694,3.1566294016282,2021-04-05T21:59:00.000
-5502.13384716538,-3772.06608286607,1801.36684362006,4.5916002174517,-5.24373702395982,3.03228533071898,2021-04-05T22:00:00.000
-5214.86601280108,-4078.25439757013,1979.24141454344,4.98051865250388,-4.95883847958233,2.89471043358038,2021-04-05T22:01:00.000
-4904.90535216181,-4366.69523723754,2148.47951398508,5.34775308321426,-4.65236981241902,2.74450829310001,2021-04-05T22:02:00.000
-4573.60138989787,-4636.13405259551,2308.34300492553,5.69170364912045,-4.32566812238311,2.58233763025045,2021-04-05T22:03:00.000
-4222.39661129497,-4885.39922361538,2458.13482216735,6.01087298344075,-3.98015970162347,2.40890819347533,2021-04-05T22:04:00.000
-3852.82008419941,-5113.40718761021,2597.20195041677,6.30387348392813,-3.61735229071555,2.22497832183257,2021-04-05T22:05:00.000
-3466.48071076412,-5319.16711439513,2724.9382556083,6.569432150233,-3.23882800090474,2.03135166608921,2021-04-05T22:06:00.000
-3065.06021703347,-5501.78517771348,2840.7871086924,6.80639545037628,-2.84623722277705,1.82887425176539,2021-04-05T22:07:00.000
-2650.30581630611,-5660.4684466434,2944.2438317559,7.01373511304365,-2.4412914854497,1.61843128328648,2021-04-05T22:08:00.000
-2224.02251433598,-5794.52830831314,3034.85794040973,7.19055365965261,-2.02575476352943,1.40094311965004,2021-04-05T22:09:00.000
-1788.06516880457,-5903.38330284106,3112.23506967112,7.33608702602281,-1.6014335803302,1.17735889999602,2021-04-05T22:10:00.000
-1344.33048656086,-5986.5615306454,3176.03854171478,7.4497043665083,-1.17017322118747,0.948652220959473,2021-04-05T22:11:00.000
-894.748891468568,-6043.70287317355,3225.99083335886,7.53091423540797,-0.733852700992696,0.715820992053801,2021-04-05T22:12:00.000
-441.275953630002,-6074.56061929087,3261.87488265352,7.57936989940669,-0.294370652482351,0.479881205735546,2021-04-05T22:13:00.000
14.1161786725016,-6079.00229328109,3283.53496046725,7.59486457391914,0.146363949577619,0.241860976997785,2021-04-05T22:14:00.000
469.447218890274,-6057.01022729774,3290.87735633104,7.57733527441635,0.586434798640774,0.002798642503735,2021-04-05T22:15:00.000
922.737475692407,-6008.68158456084,3283.87078468014,7.5268637131032,1.02393259821338,-0.236264351372982,2021-04-05T22:16:00.000
1372.01634837525,-5934.22774791758,3262.54644057368,7.44367109903607,1.4569594098866,-0.474287221023772,2021-04-05T22:17:00.000
1815.3307454547,-5833.9734828942,3226.99785256795,7.32812000734858,1.88363567722421,-0.710233680476997,2021-04-05T22:18:00.000
2250.75353103796,-5708.35556199544,3177.38049452796,7.18071275902043,2.30210836343391,-0.94307577818299,2021-04-05T22:19:00.000
2676.39189375241,-5557.9209510775,3113.91115959203,7.00209092552603,2.7105588802246,-1.17179846708635,2021-04-05T22:20:00.000
3090.39563890599,-5383.32448901497,3036.8670142874,6.79303332729324,3.10721159838718,-1.39540516564198,2021-04-05T22:21:00.000
3490.96531938581,-5185.32600094985,2946.58434496824,6.55445128066588,3.49034414895003,-1.61292243824824,2021-04-05T22:22:00.000
3876.35997852157,-4964.78691165019,2843.45707403784,6.2873826569412,3.85829278987217,-1.82340312522134,2021-04-05T22:23:00.000
4244.90466102056,-4722.66658148069,2727.93505763941,5.99298925531446,4.20945803324837,-2.02593052151282,2021-04-05T22:24:00.000
4594.99777457267,-4460.01821009625,2600.52216464627,5.67255387997229,4.54231297130911,-2.2196215718449,2021-04-05T22:25:00.000
4925.11814347358,-4177.9841762916,2461.77410827297,5.32747278859108,4.85541314763479,-2.40363214144952,2021-04-05T22:26:00.000
5233.83155229631,-3877.79096822596,2312.29596971924,4.95924733800472,5.14739952950627,-2.57716111811674,2021-04-05T22:27:00.000
5519.79693402421,-3560.74394916472,2152.73956153486,4.56948047810885,5.41700338637917,-2.73945233011296,2021-04-05T22:28:00.000
5781.77227119672,-3228.22168855614,1983.80062256415,4.15986953476462,5.66305434427328,-2.88979867158206,2021-04-05T22:29:00.000
6018.62000064851,-2881.66991354851,1806.21574889605,3.73219742009136,5.88448463650873,-3.02754547971617,2021-04-05T22:30:00.000
6229.31192404454,-2522.59524435558,1620.75919281689,3.28832575958865,6.08033303741186,-3.15209278681915,2021-04-05T22:31:00.000
6412.93371516543,-2152.55865892719,1428.23949058054,2.83018735330243,6.24974977639572,-3.26289827102473,2021-04-05T22:32:00.000
6568.68893871448,-1773.16867024269,1229.495921169,2.35977734997241,6.39200049106368,-3.35947976038834,2021-04-05T22:33:00.000
6695.90251137558,-1386.07431802245,1025.39484218541,1.87914452542536,6.50646934686643,-3.44141729218273,2021-04-05T22:34:00.000
6794.02366996944,-992.957955255845,816.825881747157,1.39038227966693,6.592662057728,-3.50835528962066,2021-04-05T22:35:00.000
6862.62834254319,-595.527886797704,604.698034591897,0.895618760227195,6.65020806227953,-3.56000413679206,2021-04-05T22:36:00.000
6901.42095815975,-195.510921368789,389.935669323881,0.397007653224026,6.67886154866959,-3.5961410279479,2021-04-05T22:37:00.000
6910.2357134334,205.355172194779,173.474496764245,-0.103280647217802,6.67850294025267,-3.61661092755703,2021-04-05T22:38:00.000
6889.03727734272,605.32925176261,-43.7425305569358,-0.6030692063482,6.64913955645575,-3.62132755563716,2021-04-05T22:39:00.000
6837.92088663817,1002.67441126278,-260.769351669546,-1.10018425959995,6.59090504166528,-3.6102735830025,2021-04-05T22:40:00.000
6757.11188030824,1395.66553937213,-476.660933291151,-1.59246431223301,6.50405878327487,-3.583500540753,2021-04-05T22:41:00.000
6646.96468679643,1782.59683602623,-690.477395841425,-2.07776953001151,6.38898513438899,-3.54112874416975,2021-04-05T22:42:00.000
6507.96122431491,2161.78927692164,-901.288137262521,-2.55399177255575,6.24619166539772,-3.4833469692945,2021-04-05T22:43:00.000
6340.70870517544,2531.59791967759,-1108.17591262596,-3.0190641348789,6.07630630614309,-3.41041139949841,2021-04-05T22:44:00.000
6145.93690415613,2890.41902404468,-1310.24082964775,-3.47096962376508,5.8800742770429,-3.3226441768074,2021-04-05T22:45:00.000
