x,y,z,dx,dy,dz,Epoch
3134.12062899085,-5260.93861809501,3202.64541835559,6.26812398570967,4.22035438299208,0.798734640096375,2021-03-30T18:38:00.000
3503.12543914424,-4996.46934284968,3243.55616886468,6.02758158786914,4.59209136483999,0.564463320409461,2021-03-30T18:39:00.000
3856.90665825929,-4710.28713954635,3270.33200825145,5.76085490067732,4.94385695336202,0.327741976005852,2021-03-30T18:40:00.000
4193.92746643351,-4403.63649983091,3282.85681583478,5.46910372879132,5.27412612385217,0.089601324626641,2021-03-30T18:41:00.000
4512.72390011062,-4077.85062798913,3281.07651003691,5.15359575282553,5.58146749217758,-0.148922142879478,2021-03-30T18:42:00.000
4811.9111632862,-3734.34567149988,3264.9992575156,4.81570132046719,5.86454878388596,-0.38679076404513,2021-03-30T18:43:00.000
5090.18961387755,-3374.61459492473,3234.69541695175,4.45688767408071,6.12214270700257,-0.62296971613179,2021-03-30T18:44:00.000
5346.350396348,-3000.22070938563,3190.29724655129,4.07871247541159,6.35313241580506,-0.856431301047035,2021-03-30T18:45:00.000
5579.28065840791,-2612.79090255089,3131.99833738789,3.68281718768175,6.55651625777685,-1.08615957596583,2021-03-30T18:46:00.000
5787.9683774141,-2214.00860061364,3060.05277153477,3.27092014372067,6.73141208398125,-1.31115481130974,2021-03-30T18:47:00.000
5971.50675451976,-1805.60647025748,2974.77402007106,2.84480905316122,6.87706120343616,-1.53043783958373,2021-03-30T18:48:00.000
6129.09813227528,-1389.35891837525,2876.53358105291,2.40633314805466,6.99283151513136,-1.74305428447064,2021-03-30T18:49:00.000
6260.05746409363,-967.074411289043,2765.75936839219,1.95739537620128,7.07822015243512,-1.94807871901747,2021-03-30T18:50:00.000
6363.8152853682,-540.587652829866,2642.93384874489,1.49994423497974,7.13285558547358,-2.14461870808631,2021-03-30T18:51:00.000
6439.9202010235,-111.751667191603,2508.59195537991,1.03596549859375,7.15649911839744,-2.33181841858192,2021-03-30T18:52:00.000
6488.04087809933,317.57021857309,2363.31878805113,0.567474108729461,7.14904600874802,-2.50886209300702,2021-03-30T18:53:00.000
6507.96754443898,745.512438611523,2207.7470978714,0.096505632255286,7.11052662321923,-2.67497768413906,2021-03-30T18:54:00.000
6499.61295399369,1170.21529631261,2042.55455626834,-0.374892689281838,7.0411059801729,-2.8294404668631,2021-03-30T18:55:00.000
6463.01285128156,1589.83303797041,1868.46081995696,-0.844669715548501,6.94108390498129,-2.97157615239309,2021-03-30T18:56:00.000
6398.32592954782,2002.54194511571,1686.22440993946,-1.31078029198591,6.81089523995873,-3.10076412321404,2021-03-30T18:57:00.000
6305.83312228311,2406.5483901437,1496.63940185841,-1.77119638614188,6.65110707784382,-3.21644024345431,2021-03-30T18:58:00.000
6185.93634226132,2800.09662373585,1300.53196047372,-2.22391460866897,6.46241460031256,-3.31809944158174,2021-03-30T18:59:00.000
6039.15676288743,3181.47640331722,1098.75671807002,-2.6669645101971,6.2456392018433,-3.40529827054658,2021-03-30T19:00:00.000
5866.13258049904,3549.03046991551,892.193020919001,-3.0984170809331,6.00172488250395,-3.47765664149471,2021-03-30T19:01:00.000
5667.61626996009,3901.16180659624,681.741074772393,-3.5163938387544,5.7317351697702,-3.53485956329148,2021-03-30T19:02:00.000
5444.4712601184,4236.34064271263,468.318003534867,-3.9190757534409,5.43684673768063,-3.57665821334547,2021-03-30T19:03:00.000
5197.66821233944,4553.1110785332,252.853860746416,-4.30470855111692,5.11834509670083,-3.60287064379772,2021-03-30T19:04:00.000
4928.28084551151,4850.09755363503,36.2875529868237,-4.67161351371274,4.77762154617138,-3.61338402757337,2021-03-30T19:05:00.000
4637.48111071471,5126.01091053523,-180.437311395926,-5.01819551000969,4.41616336349717,-3.60815423998285,2021-03-30T19:06:00.000
4326.53402448075,5379.65395604762,-396.376546859197,-5.34294870106027,4.03554785469776,-3.58720629908141,2021-03-30T19:07:00.000
3996.79209573229,5609.92666212653,-610.589541410899,-5.64446382030412,3.63743524839861,-3.55063432482093,2021-03-30T19:08:00.000
3649.68934416213,5815.83090451117,-822.143384520754,-5.92143359573804,3.22356087967753,-3.49860052996402,2021-03-30T19:09:00.000
3286.73503910746,5996.47477025078,-1030.11691745973,-6.17265840930875,2.7957285715768,-3.43133459752891,2021-03-30T19:10:00.000
2909.50703898572,6151.07640319104,-1233.6047718241,-6.3970519840453,2.35580150540015,-3.34913270315385,2021-03-30T19:11:00.000
