epoch,x,y,z,dx,dy,dz
2021-04-05T18:49:00.000,-5607.80227354373,-3666.45006503635,1690.39923407073,4.43049155623727,-5.33698695385555,3.10834490923654
2021-04-05T18:50:00.000,-5329.96344660597,-3978.45948876058,1873.07591515898,4.82744219172176,-5.05955400297691,2.97866243287691
2021-04-05T18:51:00.000,-5028.92953322922,-4273.15618217871,2047.5787353387,5.20337983684983,-4.76010610307038,2.8359822915216
2021-04-05T18:52:00.000,-4706.0109680037,-4549.25802183663,2213.14629540252,5.55666567386583,-4.43995120159655,2.68092918874744
2021-04-05T18:53:00.000,-4362.61353301845,-4805.564076633,2369.05631772689,5.88576099794597,-4.10048659511443,2.51418181161001
2021-04-05T18:54:00.000,-4000.23218138441,-5040.95978142844,2514.62879377405,6.1892334077545,-3.74319290990592,2.33647006900088
2021-04-05T18:55:00.000,-3620.4444712384,-5254.42174588073,2649.22896079856,6.46576243467435,-3.36962756933107,2.14857158313933
2021-04-05T18:56:00.000,-3224.90370526411,-5445.02217687291,2772.27006795143,6.71414471334485,-2.98141876670603,1.95130864800155
2021-04-05T18:57:00.000,-2815.33172089775,-5611.93294735475,2883.21595567048,6.93330054908129,-2.5802592858277,1.74554469790924
2021-04-05T18:58:00.000,-2393.51127413199,-5754.42921525671,2981.58337624031,7.12227913410499,-2.16789767172334,1.53217910483714
2021-04-05T18:59:00.000,-1961.27823245687,-5871.89253518467,3066.94402995893,7.28026179705211,-1.74613066634577,1.3121435747312
2021-04-05T19:00:00.000,-1520.51353350903,-5963.81348229838,3138.92639882344,7.40656518127364,-1.31679410777056,1.08639851195824
2021-04-05T19:01:00.000,-1073.13503000723,-6029.79379164488,3197.21734497953,7.5006422664355,-0.881756647912669,0.85592884016143
2021-04-05T19:02:00.000,-621.089199500621,-6069.54815814419,3241.56348689265,7.56208738758784,-0.442913494260722,0.621741038996092
2021-04-05T19:03:00.000,-166.342497120805,-6082.90547704316,3271.77234178803,7.59063957712374,-0.002173924423895,0.384857227213222
2021-04-05T19:04:00.000,289.127214115487,-6069.80942194408,3287.71308824152,7.58617975587008,0.438546067868693,0.146310314288245
2021-04-05T19:05:00.000,743.339226051753,-6030.31864353294,3289.31711078044,7.54873230922828,0.877331601677567,-0.092859941862282
2021-04-05T19:06:00.000,1194.31858668804,-5964.60644261975,3276.57826740081,7.47846441683256,1.31227705460513,-0.331611644603328
2021-04-05T19:07:00.000,1640.10463765058,-5872.95998799435,3249.55288320938,7.37568522966782,1.74149381704395,-0.568905080989583
2021-04-05T19:08:00.000,2078.75949524566,-5755.77904583771,3208.35950017539,7.24084471582604,2.1631186324106,-0.803706814504621
2021-04-05T19:09:00.000,2508.37645731339,-5613.57421724077,3153.17835702807,7.07453144178205,2.57532151543326,-1.03499449263456
2021-04-05T19:10:00.000,2927.08821727858,-5446.96471952712,3084.25059154111,6.87747000192278,2.97631321957791,-1.26176126572192
2021-04-05T19:11:00.000,3333.0749638635,-5256.67571177069,3001.87718404489,6.65051824633728,3.3643527931259,-1.48301990240933
2021-04-05T19:12:00.000,3724.57227137726,-5043.53516573397,2906.41765235955,6.39466389642552,3.73775537846329,-1.69780704784133
2021-04-05T19:13:00.000,4099.87875966458,-4808.4702808441,2798.2884951916,6.11101998559152,4.09489954600055,-1.90518740647414
2021-04-05T19:14:00.000,4457.36346894154,-4552.50346998306,2677.96139410545,5.80081999404796,4.43423382017032,-2.10425743625549
2021-04-05T19:15:00.000,4795.47296038408,-4276.74797406969,2545.96119204848,5.46541372179557,4.75428329435238,-2.2941493633055
2021-04-05T19:16:00.000,5112.73812876792,-3982.40304656851,2402.86361445694,5.10626151804003,5.05365714920359,-2.47403555726583
2021-04-05T19:17:00.000,5407.78063116457,-3670.74870534009,2249.29274513763,4.72492695423829,5.33105470425792,-2.64313226747196
2021-04-05T19:18:00.000,5679.31886869333,-3343.14019026222,2085.91830105487,4.32307069002673,5.585270247368,-2.80070272653706
2021-04-05T19:19:00.000,5926.1736480952,-3001.00206236984,1913.45269876452,3.9024437948391,5.81520004316374,-2.94606097984967
2021-04-05T19:20:00.000,6147.27328538542,-2645.82191501499,1732.64791397793,3.46487741251213,6.01984693516136,-3.07857456861659
2021-04-05T19:21:00.000,6341.6582013369,-2279.14392243178,1544.29222115692,3.01227637688993,6.19832300710811,-3.19766656991601
2021-04-05T19:22:00.000,6508.48513831914,-1902.56212903813,1349.20676887566,2.54661168919249,6.34985431464656,-3.30281846645665
2021-04-05T19:23:00.000,6647.03086856384,-1517.7135044103,1148.24199721371,2.06991181730963,6.47378464667505,-3.39357285993401
2021-04-05T19:24:00.000,6756.69535591443,-1126.27077772387,942.273899257506,1.58425318508397,6.569578755621,-3.46953575173464
2021-04-05T19:25:00.000,6837.00435215047,-729.935103529801,732.200165749264,1.09175060563942,6.63682447849897,-3.53037792551499
2021-04-05T19:26:00.000,6887.611418091,-330.428643768316,518.936270904041,0.594548169514138,6.67523418227275,-3.57583620669784
2021-04-05T19:27:00.000,6908.29941507959,70.5129544849624,303.411462302112,0.094810251803684,6.68464601316481,-3.60571475020873
2021-04-05T19:28:00.000,6898.98143655029,471.148134967277,86.5646879187279,-0.405288236817456,6.66502490174897,-3.61988619467298
2021-04-05T19:29:00.000,6859.70112922964,869.737033926896,-130.659524605931,-0.903571940343881,6.6164625045797,-3.61829210190833
2021-04-05T19:30:00.000,6790.63243888056,1264.54907775589,-347.315216527226,-1.39787449914737,6.53917643833863,-3.60094295072813
2021-04-05T19:31:00.000,6692.0787913243,1653.87050021051,-562.459118407973,-1.88604784133601,6.43350918557852,-3.56791804004669
2021-04-05T19:32:00.000,6564.47171825237,2036.01179162497,-775.154776401295,-2.36597138616347,6.29992655832527,-3.51936512315875
2021-04-05T19:33:00.000,6408.36892993055,2409.31504822383,-984.476637408288,-2.83556120640268,6.13901588287453,-3.45549965409884
2021-04-05T19:34:00.000,6224.45184324564,2772.16119083868,-1189.51408812739,-3.29277940645013,5.95148372099559,-3.3766040195579
2021-04-05T19:35:00.000,6013.52251943389,3122.97703598446,-1389.37543490245,-3.735643882137,5.73815244271859,-3.28302626501325
2021-04-05T19:36:00.000,5776.50005002598,3460.24210148264,-1583.19178844679,-4.16223704995286,5.49995558133071,-3.17517799294039
2021-04-05T19:37:00.000,5514.41646646166,3782.49513574987,-1770.12080759623,-4.57071323402304,5.23793357518477,-3.05353237475589
2021-04-05T19:38:00.000,5228.41217598038,4088.34042045897,-1949.35034509712,-4.95930665221357,4.95322929639109,-2.91862222454087
2021-04-05T19:39:00.000,4919.73095097638,4376.45374682381,-2120.10194548336,-5.32633906340001,4.64708281347829,-2.77103741444497
2021-04-05T19:40:00.000,4589.71444967705,4645.58809005358,-2281.63419099792,-5.67022682720552,4.3208258545136,-2.61142213928142
2021-04-05T19:41:00.000,4239.79634768355,4894.57893379216,-2433.24587071978,-5.98948732865082,3.97587573756721,-2.44047191540737
